,loader,video,time
231,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03430309650000254
232,CV2,WUzgd7C1pWA.mp4,0.14832470800000125
233,pyav,WUzgd7C1pWA.mp4,0.46534708579999917
234,tv_pyav,WUzgd7C1pWA.mp4,0.5631982688999984
235,tv_vr,WUzgd7C1pWA.mp4,0.4128818568999975
236,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05470730300000355
237,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.07497593800000005
238,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09968441890000009
239,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05719947199999638
240,CV2,v_SoccerJuggling_g23_c01.avi,0.09053173730000026
241,pyav,v_SoccerJuggling_g23_c01.avi,0.18863050819999785
242,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.2811033210000005
243,tv_vr,v_SoccerJuggling_g23_c01.avi,0.11833671230000391
244,CV2,SOX5yA1l24A.mp4,0.17505391029999942
245,pyav,SOX5yA1l24A.mp4,0.5318020789000002
246,tv_pyav,SOX5yA1l24A.mp4,0.5374785391999979
247,tv_vr,SOX5yA1l24A.mp4,0.39352137409999843
248,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02721657069999992
249,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.049906292299999676
250,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0557536056999993
251,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.03059395639999707
252,CV2,R6llTwEh07w.mp4,0.164380189000002
253,pyav,R6llTwEh07w.mp4,0.40853985910000007
254,tv_pyav,R6llTwEh07w.mp4,0.5521749349000004
255,tv_vr,R6llTwEh07w.mp4,0.44209976640000265
256,CV2,v_SoccerJuggling_g24_c01.avi,0.07883945940000103
257,pyav,v_SoccerJuggling_g24_c01.avi,0.2059860083999979
258,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.2019056983999974
259,tv_vr,v_SoccerJuggling_g24_c01.avi,0.11032644759999925
260,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03573818259999939
261,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05503758330000323
262,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.06385872870000071
263,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03468946959999926
264,CV2,WUzgd7C1pWA.mp4,0.1670190769000044
265,pyav,WUzgd7C1pWA.mp4,0.40064817819999804
266,tv_pyav,WUzgd7C1pWA.mp4,0.492025025800001
267,tv_vr,WUzgd7C1pWA.mp4,0.3720765869000047
268,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0453546867
269,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06941876450000564
270,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09667407050000065
271,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05899567339999976
272,CV2,v_SoccerJuggling_g23_c01.avi,0.0740679761000024
273,pyav,v_SoccerJuggling_g23_c01.avi,0.1694637676999946
274,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.1950107125999921
275,tv_vr,v_SoccerJuggling_g23_c01.avi,0.10343663670000751
276,CV2,SOX5yA1l24A.mp4,0.1422146388999977
277,pyav,SOX5yA1l24A.mp4,0.3614473160999978
278,tv_pyav,SOX5yA1l24A.mp4,0.4459188798000014
279,tv_vr,SOX5yA1l24A.mp4,0.32236583059999474
