,decoder,video,time,num_frames,num_threads,codec
67,torchaudio,v_SoccerJuggling_g23_c01.avi,0.031026173382997513,5,1,original
68,pyav,v_SoccerJuggling_g23_c01.avi,0.008458915166556835,10,1,original
69,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.006040903739631176,10,1,original
70,decord,v_SoccerJuggling_g23_c01.avi,0.010265552438795567,10,1,original
71,torchaudio,v_SoccerJuggling_g23_c01.avi,0.03522920981049538,10,1,original
72,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.003942144103348255,1,1,original
73,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.005167876370251179,1,1,original
74,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.008559263311326504,1,1,original
75,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.011747670359909534,1,1,original
76,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.005781777203083038,5,1,original
77,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.006320398300886154,5,1,original
78,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.009631647728383541,5,1,original
79,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.014071970246732235,5,1,original
80,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.008057452738285065,10,1,original
81,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.008172022178769112,10,1,original
82,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010741915553808212,10,1,original
83,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01701019424945116,10,1,original
84,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.005907498300075531,1,1,original
85,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0076593998819589615,1,1,original
86,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.013019478879868984,1,1,original
87,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.017710882239043713,1,1,original
88,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.008404863998293877,5,1,original
89,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.009316237643361092,5,1,original
90,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01506009604781866,5,1,original
91,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.021580507047474384,5,1,original
92,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01162414625287056,10,1,original
93,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.011976385489106178,10,1,original
94,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.018850261345505714,10,1,original
95,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.026566212996840477,10,1,original
96,pyav,WUzgd7C1pWA.mp4,0.22487412299960852,1,4,original
97,tv_newapi,WUzgd7C1pWA.mp4,0.11064277775585651,1,4,original
98,decord,WUzgd7C1pWA.mp4,0.08406221121549606,1,4,original
99,torchaudio,WUzgd7C1pWA.mp4,0.3429388524964452,1,4,original
100,pyav,WUzgd7C1pWA.mp4,0.23235360067337751,5,4,original
101,tv_newapi,WUzgd7C1pWA.mp4,0.12720692064613104,5,4,original
102,decord,WUzgd7C1pWA.mp4,0.0868898881599307,5,4,original
103,torchaudio,WUzgd7C1pWA.mp4,0.35129264183342457,5,4,original
104,pyav,WUzgd7C1pWA.mp4,0.24062448181211948,10,4,original
105,tv_newapi,WUzgd7C1pWA.mp4,0.13414881099015474,10,4,original
106,decord,WUzgd7C1pWA.mp4,0.0886901468038559,10,4,original
107,torchaudio,WUzgd7C1pWA.mp4,0.3602142669260502,10,4,original
108,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0012540165334939957,1,4,original
109,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0038180695846676826,1,4,original
110,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.007614120841026306,1,4,original
111,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0035780472680926323,1,4,original
112,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0031443415209650993,5,4,original
113,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005652747116982937,5,4,original
114,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.010682512074708939,5,4,original
115,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.006571473553776741,5,4,original
116,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0056869834661483765,10,4,original
117,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.007723597809672356,10,4,original
118,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.015581374987959862,10,4,original
119,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.010275755077600479,10,4,original
120,pyav,v_SoccerJuggling_g24_c01.avi,0.0022026831284165382,1,4,original
121,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.00376944150775671,1,4,original
122,decord,v_SoccerJuggling_g24_c01.avi,0.0061492957174777985,1,4,original
123,torchaudio,v_SoccerJuggling_g24_c01.avi,0.05526995286345482,1,4,original
124,pyav,v_SoccerJuggling_g24_c01.avi,0.004166784696280956,5,4,original
125,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.005150051787495613,5,4,original
126,decord,v_SoccerJuggling_g24_c01.avi,0.00820416584610939,5,4,original
127,torchaudio,v_SoccerJuggling_g24_c01.avi,0.058278802782297134,5,4,original
128,pyav,v_SoccerJuggling_g24_c01.avi,0.006861026398837566,10,4,original
129,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.00677585881203413,10,4,original
130,decord,v_SoccerJuggling_g24_c01.avi,0.010340842418372631,10,4,original
131,torchaudio,v_SoccerJuggling_g24_c01.avi,0.06221516337245703,10,4,original
132,pyav,R6llTwEh07w.mp4,0.06648841034621,1,4,original
133,tv_newapi,R6llTwEh07w.mp4,0.04566202126443386,1,4,original
134,decord,R6llTwEh07w.mp4,0.01654424238950014,1,4,original
135,torchaudio,R6llTwEh07w.mp4,0.10113826766610146,1,4,original
136,pyav,R6llTwEh07w.mp4,0.07312957663089037,5,4,original
137,tv_newapi,R6llTwEh07w.mp4,0.04264410771429539,5,4,original
138,decord,R6llTwEh07w.mp4,0.019008074887096882,5,4,original
139,torchaudio,R6llTwEh07w.mp4,0.10846485290676355,5,4,original
140,pyav,R6llTwEh07w.mp4,0.08104055933654308,10,4,original
141,tv_newapi,R6llTwEh07w.mp4,0.05358832981437445,10,4,original
142,decord,R6llTwEh07w.mp4,0.02328910306096077,10,4,original
143,torchaudio,R6llTwEh07w.mp4,0.11815333273261786,10,4,original
144,pyav,SOX5yA1l24A.mp4,0.07019424438476562,1,4,original
145,tv_newapi,SOX5yA1l24A.mp4,0.045500608161091805,1,4,original
146,decord,SOX5yA1l24A.mp4,0.03625209257006645,1,4,original
147,torchaudio,SOX5yA1l24A.mp4,0.1902890307828784,1,4,original
148,pyav,SOX5yA1l24A.mp4,0.07558020949363708,5,4,original
149,tv_newapi,SOX5yA1l24A.mp4,0.05249700974673033,5,4,original
150,decord,SOX5yA1l24A.mp4,0.031049510464072227,5,4,original
151,torchaudio,SOX5yA1l24A.mp4,0.19680362846702337,5,4,original
152,pyav,SOX5yA1l24A.mp4,0.0822084816172719,10,4,original
153,tv_newapi,SOX5yA1l24A.mp4,0.046372259967029095,10,4,original
154,decord,SOX5yA1l24A.mp4,0.04242043383419514,10,4,original
155,torchaudio,SOX5yA1l24A.mp4,0.20653183199465275,10,4,original
156,pyav,v_SoccerJuggling_g23_c01.avi,0.0030052633956074715,1,4,original
157,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.003516075201332569,1,4,original
158,decord,v_SoccerJuggling_g23_c01.avi,0.006687341257929802,1,4,original
159,torchaudio,v_SoccerJuggling_g23_c01.avi,0.06848586816340685,1,4,original
160,pyav,v_SoccerJuggling_g23_c01.avi,0.005535483360290527,5,4,original
161,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.005648479796946049,5,4,original
162,decord,v_SoccerJuggling_g23_c01.avi,0.008384413085877895,5,4,original
163,torchaudio,v_SoccerJuggling_g23_c01.avi,0.07122031319886446,5,4,original
164,pyav,v_SoccerJuggling_g23_c01.avi,0.008663974702358246,10,4,original
165,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.00726004783064127,10,4,original
166,decord,v_SoccerJuggling_g23_c01.avi,0.010558192618191242,10,4,original
167,torchaudio,v_SoccerJuggling_g23_c01.avi,0.0762288374826312,10,4,original
168,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.003949436359107494,1,4,original
169,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.00935965683311224,1,4,original
170,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.008991530165076256,1,4,original
171,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.012006753124296665,1,4,original
172,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.00590210035443306,5,4,original
