,decoder,video,time,num_frames,num_threads,codec
324,decord_cpu,WUzgd7C1pWA,0.08765346948057413,327,1,xvid
325,tv_newAPI,WUzgd7C1pWA,0.05008098874241114,327,1,xvid
326,pyav,WUzgd7C1pWA,0.08168600667268038,327,1,xvid
327,tv_vr,WUzgd7C1pWA,0.07768165562301874,327,1,xvid
328,tv_pyav,WUzgd7C1pWA,0.12781897690147162,327,1,xvid
329,openCV,WUzgd7C1pWA,0.03555589485913515,327,1,xvid
330,decord_cpu,RATRACE_wave_f_nm_np1_fr_goo_37,0.025247819907963275,72,1,xvid
331,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37,0.015527166984975338,72,1,xvid
332,pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.020741917565464972,72,1,xvid
333,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37,0.01720036007463932,72,1,xvid
334,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.031645874865353106,72,1,xvid
335,openCV,RATRACE_wave_f_nm_np1_fr_goo_37,0.012290429510176181,72,1,xvid
336,decord_cpu,TrumanShow_wave_f_nm_np1_fr_med_26,0.013123905658721924,48,4,xvid
337,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26,0.007210386730730533,48,4,xvid
338,pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.012483861856162548,48,4,xvid
339,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26,0.00945828277617693,48,4,xvid
340,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.02128660324960947,48,4,xvid
341,openCV,TrumanShow_wave_f_nm_np1_fr_med_26,0.008234965987503529,48,4,xvid
342,decord_cpu,v_SoccerJuggling_g24_c01,0.04963213410228491,251,4,xvid
343,tv_newAPI,v_SoccerJuggling_g24_c01,0.029907594807446,251,4,xvid
344,pyav,v_SoccerJuggling_g24_c01,0.04983532428741455,251,4,xvid
345,tv_vr,v_SoccerJuggling_g24_c01,0.03957487996667623,251,4,xvid
346,tv_pyav,v_SoccerJuggling_g24_c01,0.06903318651020526,251,4,xvid
347,openCV,v_SoccerJuggling_g24_c01,0.026956684328615664,251,4,xvid
348,decord_cpu,v_SoccerJuggling_g23_c01,0.04674516059458256,240,4,xvid
349,tv_newAPI,v_SoccerJuggling_g23_c01,0.027495486848056316,240,4,xvid
350,pyav,v_SoccerJuggling_g23_c01,0.05077480580657721,240,4,xvid
351,tv_vr,v_SoccerJuggling_g23_c01,0.032910498790442944,240,4,xvid
352,tv_pyav,v_SoccerJuggling_g23_c01,0.06582165975123644,240,4,xvid
353,openCV,v_SoccerJuggling_g23_c01,0.02542782071977854,240,4,xvid
354,decord_cpu,R6llTwEh07w,0.08423961158841849,303,4,xvid
355,tv_newAPI,R6llTwEh07w,0.03758549503982067,303,4,xvid
356,pyav,R6llTwEh07w,0.07597184218466282,303,4,xvid
357,tv_vr,R6llTwEh07w,0.06219316720962524,303,4,xvid
358,tv_pyav,R6llTwEh07w,0.11836789213120938,303,4,xvid
359,openCV,R6llTwEh07w,0.03322410564869642,303,4,xvid
360,decord_cpu,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.014862533845007419,74,4,xvid
361,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009372338838875293,74,4,xvid
362,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.016356479935348035,74,4,xvid
363,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.011070114187896251,74,4,xvid
364,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.025622861087322236,74,4,xvid
365,openCV,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009820344112813472,74,4,xvid
366,decord_cpu,SOX5yA1l24A,0.08977215308696032,332,4,xvid
367,tv_newAPI,SOX5yA1l24A,0.04094391167163849,332,4,xvid
368,pyav,SOX5yA1l24A,0.0829240908846259,332,4,xvid
369,tv_vr,SOX5yA1l24A,0.06831715926527977,332,4,xvid
370,tv_pyav,SOX5yA1l24A,0.12991236690431834,332,4,xvid
371,openCV,SOX5yA1l24A,0.0365452827885747,332,4,xvid
372,decord_cpu,WUzgd7C1pWA,0.09222278650850058,327,4,xvid
373,tv_newAPI,WUzgd7C1pWA,0.03915431592613459,327,4,xvid
374,pyav,WUzgd7C1pWA,0.08203390296548604,327,4,xvid
375,tv_vr,WUzgd7C1pWA,0.06743452120572328,327,4,xvid
376,tv_pyav,WUzgd7C1pWA,0.12807580102235078,327,4,xvid
377,openCV,WUzgd7C1pWA,0.03573105782270432,327,4,xvid
378,decord_cpu,RATRACE_wave_f_nm_np1_fr_goo_37,0.021634524315595628,72,4,xvid
379,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37,0.011891365237534045,72,4,xvid
380,pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.02089786734431982,72,4,xvid
381,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37,0.016388299129903316,72,4,xvid
382,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.031853106990456584,72,4,xvid
383,openCV,RATRACE_wave_f_nm_np1_fr_goo_37,0.0122780567035079,72,4,xvid
384,decord_cpu,TrumanShow_wave_f_nm_np1_fr_med_26,0.01306641921401024,48,8,xvid
385,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26,0.008343316242098808,48,8,xvid
386,pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.012493642419576645,48,8,xvid
387,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26,0.009548520855605602,48,8,xvid
388,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.021506622806191443,48,8,xvid
389,openCV,TrumanShow_wave_f_nm_np1_fr_med_26,0.00829298049211502,48,8,xvid
390,decord_cpu,v_SoccerJuggling_g24_c01,0.04865113031119108,251,8,xvid
391,tv_newAPI,v_SoccerJuggling_g24_c01,0.029581841081380844,251,8,xvid
392,pyav,v_SoccerJuggling_g24_c01,0.050082992576062677,251,8,xvid
393,tv_vr,v_SoccerJuggling_g24_c01,0.03867947328835726,251,8,xvid
394,tv_pyav,v_SoccerJuggling_g24_c01,0.06910167876631021,251,8,xvid
395,openCV,v_SoccerJuggling_g24_c01,0.026855258084833623,251,8,xvid
396,decord_cpu,v_SoccerJuggling_g23_c01,0.04895340707153082,240,8,xvid
397,tv_newAPI,v_SoccerJuggling_g23_c01,0.02361263204365969,240,8,xvid
398,pyav,v_SoccerJuggling_g23_c01,0.050620345212519166,240,8,xvid
399,tv_vr,v_SoccerJuggling_g23_c01,0.039393226988613604,240,8,xvid
400,tv_pyav,v_SoccerJuggling_g23_c01,0.0677689254283905,240,8,xvid
401,openCV,v_SoccerJuggling_g23_c01,0.02544351126998663,240,8,xvid
402,decord_cpu,R6llTwEh07w,0.08870344050228596,303,8,xvid
403,tv_newAPI,R6llTwEh07w,0.03220454826951027,303,8,xvid
404,pyav,R6llTwEh07w,0.07608148660510779,303,8,xvid
405,tv_vr,R6llTwEh07w,0.0615262795239687,303,8,xvid
406,tv_pyav,R6llTwEh07w,0.11819609645754099,303,8,xvid
407,openCV,R6llTwEh07w,0.03307627402245998,303,8,xvid
408,decord_cpu,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.014835229329764842,74,8,xvid
409,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.008506389521062373,74,8,xvid
410,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.01637753415852785,74,8,xvid
411,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.011145620979368687,74,8,xvid
412,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.025646140426397325,74,8,xvid
413,openCV,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009749771282076835,74,8,xvid
414,decord_cpu,SOX5yA1l24A,0.09003249555826187,332,8,xvid
415,tv_newAPI,SOX5yA1l24A,0.035734317265450954,332,8,xvid
416,pyav,SOX5yA1l24A,0.08328861240297555,332,8,xvid
417,tv_vr,SOX5yA1l24A,0.0675999753177166,332,8,xvid
418,tv_pyav,SOX5yA1l24A,0.1297836696729064,332,8,xvid
419,openCV,SOX5yA1l24A,0.03666691649705171,332,8,xvid
420,decord_cpu,WUzgd7C1pWA,0.0891423424705863,327,8,xvid
421,tv_newAPI,WUzgd7C1pWA,0.035239051841199395,327,8,xvid
422,pyav,WUzgd7C1pWA,0.08226805999875068,327,8,xvid
423,tv_vr,WUzgd7C1pWA,0.06683367025107145,327,8,xvid
424,tv_pyav,WUzgd7C1pWA,0.12808965425938368,327,8,xvid
425,openCV,WUzgd7C1pWA,0.03585788235068321,327,8,xvid
426,decord_cpu,RATRACE_wave_f_nm_np1_fr_goo_37,0.02670058123767376,72,8,xvid
427,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37,0.011629671975970268,72,8,xvid
428,pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.020882119238376618,72,8,xvid
429,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37,0.01646059788763523,72,8,xvid
430,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.03174657672643662,72,8,xvid
431,openCV,RATRACE_wave_f_nm_np1_fr_goo_37,0.012331451475620269,72,8,xvid
