,decoder,video,time,num_frames,lib_version
55,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03264296869747341,74,0.9.0a0+d5bc2b2
56,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.029816872102674096,48,0.9.0a0+d5bc2b2
57,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05309965020278469,72,0.9.0a0+d5bc2b2
58,VideoReader,v_SoccerJuggling_g24_c01.avi,0.09908046830678359,251,0.9.0a0+d5bc2b2
59,VideoReader,R6llTwEh07w.mp4,0.5304313797038048,303,0.9.0a0+d5bc2b2
60,VideoReader,SOX5yA1l24A.mp4,0.4324704841012135,332,0.9.0a0+d5bc2b2
61,VideoReader,WUzgd7C1pWA.mp4,0.5192257503047586,327,0.9.0a0+d5bc2b2
62,VideoReader,v_SoccerJuggling_g23_c01.avi,0.10658947679912671,240,0.9.0a0+d5bc2b2
63,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03199235780630261,74,0.9.0a0+d5bc2b2
64,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02876237650634721,48,0.9.0a0+d5bc2b2
65,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.050733870803378524,72,0.9.0a0+d5bc2b2
66,VideoReader,v_SoccerJuggling_g24_c01.avi,0.0897858259966597,251,0.9.0a0+d5bc2b2
67,VideoReader,R6llTwEh07w.mp4,0.5020552807021886,303,0.9.0a0+d5bc2b2
68,VideoReader,SOX5yA1l24A.mp4,0.4326311531011015,332,0.9.0a0+d5bc2b2
69,VideoReader,WUzgd7C1pWA.mp4,0.5407764105941169,327,0.9.0a0+d5bc2b2
70,VideoReader,v_SoccerJuggling_g23_c01.avi,0.10386446280172094,240,0.9.0a0+d5bc2b2
71,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.031213379895780234,74,0.9.0a0+d5bc2b2
72,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02840802320279181,48,0.9.0a0+d5bc2b2
73,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05371581530198455,72,0.9.0a0+d5bc2b2
74,VideoReader,v_SoccerJuggling_g24_c01.avi,0.09706438559805974,251,0.9.0a0+d5bc2b2
75,VideoReader,R6llTwEh07w.mp4,0.5457299371948465,303,0.9.0a0+d5bc2b2
76,VideoReader,SOX5yA1l24A.mp4,0.44752592300064864,332,0.9.0a0+d5bc2b2
77,VideoReader,WUzgd7C1pWA.mp4,0.5513139051967301,327,0.9.0a0+d5bc2b2
78,VideoReader,v_SoccerJuggling_g23_c01.avi,0.10347782879834995,240,0.9.0a0+d5bc2b2
79,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03219926409656182,74,0.9.0a0+d5bc2b2
