,loader,video,time,num_frames,lib_version
52,fullvideo_numframes,v_SoccerJuggling_g24_c01.avi,0.035162908025085926,251,0.8.0a0+52c4a31
53,fullvideo_tensor,v_SoccerJuggling_g24_c01.avi,0.03930242583155632,251,0.8.0a0+52c4a31
54,next_list,R6llTwEh07w.mp4,0.21148683838546276,303,0.8.0a0+52c4a31
55,next_tensor,R6llTwEh07w.mp4,0.2106069389730692,303,0.8.0a0+52c4a31
56,next_int_numframes,R6llTwEh07w.mp4,0.1842678925022483,303,0.8.0a0+52c4a31
57,next_list_usemove,R6llTwEh07w.mp4,0.19416116094216704,303,0.8.0a0+52c4a31
58,next_list_dummy_tensor,R6llTwEh07w.mp4,0.2032324977219105,303,0.8.0a0+52c4a31
59,next_tensor_dummy_tensor,R6llTwEh07w.mp4,0.20991663355380297,303,0.8.0a0+52c4a31
60,next_tensor_usemove,R6llTwEh07w.mp4,0.2077015439979732,303,0.8.0a0+52c4a31
61,fullvideo_numframes,R6llTwEh07w.mp4,0.20407240446656943,303,0.8.0a0+52c4a31
62,fullvideo_tensor,R6llTwEh07w.mp4,0.19782213177531957,303,0.8.0a0+52c4a31
63,next_list,v_SoccerJuggling_g23_c01.avi,0.047320337407290934,240,0.8.0a0+52c4a31
64,next_tensor,v_SoccerJuggling_g23_c01.avi,0.04626785311847925,240,0.8.0a0+52c4a31
65,next_int_numframes,v_SoccerJuggling_g23_c01.avi,0.03685600878670812,240,0.8.0a0+52c4a31
66,next_list_usemove,v_SoccerJuggling_g23_c01.avi,0.044665392488241196,240,0.8.0a0+52c4a31
67,next_list_dummy_tensor,v_SoccerJuggling_g23_c01.avi,0.04443872543051839,240,0.8.0a0+52c4a31
68,next_tensor_dummy_tensor,v_SoccerJuggling_g23_c01.avi,0.044130688067525625,240,0.8.0a0+52c4a31
69,next_tensor_usemove,v_SoccerJuggling_g23_c01.avi,0.044069077167659995,240,0.8.0a0+52c4a31
70,fullvideo_numframes,v_SoccerJuggling_g23_c01.avi,0.046508421655744314,240,0.8.0a0+52c4a31
71,fullvideo_tensor,v_SoccerJuggling_g23_c01.avi,0.04671385455876589,240,0.8.0a0+52c4a31
72,next_list,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023623459693044423,72,0.8.0a0+52c4a31
73,next_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023270584549754857,72,0.8.0a0+52c4a31
74,next_int_numframes,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01928360601887107,72,0.8.0a0+52c4a31
75,next_list_usemove,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02172083454206586,72,0.8.0a0+52c4a31
76,next_list_dummy_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.021946059260517358,72,0.8.0a0+52c4a31
