,decoder,video,time,num_frames,lib_version
70,CV2,v_SoccerJuggling_g23_c01.avi,0.07746883234940469,240,4.2.0
71,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05984437225270085,74,4.2.0
72,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05971507755457424,48,4.2.0
73,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09458133315201848,72,4.2.0
74,CV2,v_SoccerJuggling_g24_c01.avi,0.08165092154522427,251,4.2.0
75,CV2,R6llTwEh07w.mp4,0.14593156700138935,303,4.2.0
76,CV2,SOX5yA1l24A.mp4,0.13016236795228905,332,4.2.0
77,CV2,WUzgd7C1pWA.mp4,0.1570242428511847,327,4.2.0
78,CV2,v_SoccerJuggling_g23_c01.avi,0.08041319824988022,240,4.2.0
79,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.06072639594785869,74,4.2.0
80,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.06294006854877807,48,4.2.0
81,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09589620829792693,72,4.2.0
82,CV2,v_SoccerJuggling_g24_c01.avi,0.079725296003744,251,4.2.0
83,CV2,R6llTwEh07w.mp4,0.1452306934981607,303,4.2.0
84,CV2,SOX5yA1l24A.mp4,0.13237395669566468,332,4.2.0
85,CV2,WUzgd7C1pWA.mp4,0.15579240855295212,327,4.2.0
86,CV2,v_SoccerJuggling_g23_c01.avi,0.08043740505236201,240,4.2.0
87,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.06090332430321723,74,4.2.0
88,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05901229979936033,48,4.2.0
89,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0963955213490408,72,4.2.0
90,CV2,v_SoccerJuggling_g24_c01.avi,0.08108467509737238,251,4.2.0
91,CV2,R6llTwEh07w.mp4,0.1438672748510726,303,4.2.0
92,CV2,SOX5yA1l24A.mp4,0.1307855542981997,332,4.2.0
93,CV2,WUzgd7C1pWA.mp4,0.15612239639740438,327,4.2.0
94,CV2,v_SoccerJuggling_g23_c01.avi,0.07707600854919291,240,4.2.0
95,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05876408990006894,74,4.2.0
96,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05933607739862055,48,4.2.0
97,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0933740749489516,72,4.2.0
98,CV2,v_SoccerJuggling_g24_c01.avi,0.07662230120040477,251,4.2.0
99,CV2,R6llTwEh07w.mp4,0.13672773225116544,303,4.2.0
100,CV2,SOX5yA1l24A.mp4,0.12783370724646376,332,4.2.0
101,CV2,WUzgd7C1pWA.mp4,0.14990174004924484,327,4.2.0
102,CV2,v_SoccerJuggling_g23_c01.avi,0.07659878944978118,240,4.2.0
103,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05880951050203294,74,4.2.0
104,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.060124796745367345,48,4.2.0
105,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09301030954811722,72,4.2.0
106,CV2,v_SoccerJuggling_g24_c01.avi,0.07765973770292475,251,4.2.0
107,CV2,R6llTwEh07w.mp4,0.13610270504723304,303,4.2.0
108,CV2,SOX5yA1l24A.mp4,0.12467449705000036,332,4.2.0
109,CV2,WUzgd7C1pWA.mp4,0.15047646330203862,327,4.2.0
110,CV2,v_SoccerJuggling_g23_c01.avi,0.07705603300128132,240,4.2.0
111,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05892453124979511,74,4.2.0
112,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.06017962159821764,48,4.2.0
113,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09547027589869686,72,4.2.0
114,CV2,v_SoccerJuggling_g24_c01.avi,0.0757582903956063,251,4.2.0
115,CV2,R6llTwEh07w.mp4,0.1368334013968706,303,4.2.0
116,CV2,SOX5yA1l24A.mp4,0.12080031239893288,332,4.2.0
117,CV2,WUzgd7C1pWA.mp4,0.15025971150025724,327,4.2.0
118,CV2,v_SoccerJuggling_g23_c01.avi,0.075582077447325,240,4.2.0
119,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05845098824938759,74,4.2.0
120,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.06157970519852825,48,4.2.0
121,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09438589034834877,72,4.2.0
122,CV2,v_SoccerJuggling_g24_c01.avi,0.07945718395058066,251,4.2.0
123,CV2,R6llTwEh07w.mp4,0.138079414551612,303,4.2.0
124,CV2,SOX5yA1l24A.mp4,0.12932737584924325,332,4.2.0
125,CV2,WUzgd7C1pWA.mp4,0.14991592324804515,327,4.2.0
126,CV2,v_SoccerJuggling_g23_c01.avi,0.07802778604673222,240,4.2.0
127,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.059560607001185414,74,4.2.0
128,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.06022265615174547,48,4.2.0
129,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09458354954840616,72,4.2.0
130,CV2,v_SoccerJuggling_g24_c01.avi,0.07884751870296895,251,4.2.0
131,CV2,R6llTwEh07w.mp4,0.13559864505077712,303,4.2.0
132,CV2,SOX5yA1l24A.mp4,0.1256179488496855,332,4.2.0
133,CV2,WUzgd7C1pWA.mp4,0.14979857740108854,327,4.2.0
134,CV2,v_SoccerJuggling_g23_c01.avi,0.07692036280059256,240,4.2.0
135,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05844680290319957,74,4.2.0
136,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.059596381901064886,48,4.2.0
137,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09224510369822383,72,4.2.0
138,CV2,v_SoccerJuggling_g24_c01.avi,0.07829602325218729,251,4.2.0
139,CV2,R6llTwEh07w.mp4,0.13688367570284754,303,4.2.0
140,CV2,SOX5yA1l24A.mp4,0.12698463205015287,332,4.2.0
141,CV2,WUzgd7C1pWA.mp4,0.14994334549992344,327,4.2.0
142,CV2,v_SoccerJuggling_g23_c01.avi,0.07776024009799584,240,4.2.0
143,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05841845145332627,74,4.2.0
144,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05941991280415095,48,4.2.0
145,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09224173009861261,72,4.2.0
146,CV2,v_SoccerJuggling_g24_c01.avi,0.078652800997952,251,4.2.0
147,CV2,R6llTwEh07w.mp4,0.13794581344700418,303,4.2.0
