,decoder,video,time,num_frames,lib_version
0,tv_oldAPI,v_SoccerJuggling_g23_c01.avi,0.04650893132202327,240,0.12.0a0+4bf6086
1,tv_oldAPI,SOX5yA1l24A.mp4,0.16843277018051594,332,0.12.0a0+4bf6086
2,tv_oldAPI,R6llTwEh07w.mp4,0.2032935117604211,303,0.12.0a0+4bf6086
3,tv_oldAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.024081203737296164,72,0.12.0a0+4bf6086
4,tv_oldAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01394066249486059,48,0.12.0a0+4bf6086
5,tv_oldAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015637994278222322,74,0.12.0a0+4bf6086
6,tv_oldAPI,v_SoccerJuggling_g24_c01.avi,0.040785262011922896,251,0.12.0a0+4bf6086
7,tv_oldAPI,WUzgd7C1pWA.mp4,0.21623049804475158,327,0.12.0a0+4bf6086
8,tv_oldAPI,v_SoccerJuggling_g23_c01.avi,0.0554396997904405,240,0.12.0a0+4bf6086
9,tv_oldAPI,SOX5yA1l24A.mp4,0.17344857822172344,332,0.12.0a0+4bf6086
10,tv_oldAPI,R6llTwEh07w.mp4,0.19528594298753887,303,0.12.0a0+4bf6086
11,tv_oldAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.030040522338822484,72,0.12.0a0+4bf6086
12,tv_oldAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.016449147718958557,48,0.12.0a0+4bf6086
13,tv_oldAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01855994574725628,74,0.12.0a0+4bf6086
14,tv_oldAPI,v_SoccerJuggling_g24_c01.avi,0.04289573943242431,251,0.12.0a0+4bf6086
15,tv_oldAPI,WUzgd7C1pWA.mp4,0.20414273196365684,327,0.12.0a0+4bf6086
16,tv_oldAPI,v_SoccerJuggling_g23_c01.avi,0.052292819251306355,240,0.12.0a0+4bf6086
17,tv_oldAPI,SOX5yA1l24A.mp4,0.16387071495410055,332,0.12.0a0+4bf6086
18,tv_oldAPI,R6llTwEh07w.mp4,0.19433663121890277,303,0.12.0a0+4bf6086
19,tv_oldAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.025156252435408533,72,0.12.0a0+4bf6086
20,tv_oldAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01484120253007859,48,0.12.0a0+4bf6086
21,tv_oldAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016650785226374865,74,0.12.0a0+4bf6086
22,tv_oldAPI,v_SoccerJuggling_g24_c01.avi,0.04286833247169852,251,0.12.0a0+4bf6086
23,tv_oldAPI,WUzgd7C1pWA.mp4,0.22228014655411243,327,0.12.0a0+4bf6086
24,tv_oldAPI,v_SoccerJuggling_g23_c01.avi,0.05491785879712552,240,0.12.0a0+4bf6086
25,tv_oldAPI,SOX5yA1l24A.mp4,0.17830270377453417,332,0.12.0a0+4bf6086
26,tv_oldAPI,R6llTwEh07w.mp4,0.19407445460092276,303,0.12.0a0+4bf6086
27,tv_oldAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.024874253198504448,72,0.12.0a0+4bf6086
28,tv_oldAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01468402601312846,48,0.12.0a0+4bf6086
29,tv_oldAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016491106944158673,74,0.12.0a0+4bf6086
30,tv_oldAPI,v_SoccerJuggling_g24_c01.avi,0.04519514029379934,251,0.12.0a0+4bf6086
31,tv_oldAPI,WUzgd7C1pWA.mp4,0.20113148202653974,327,0.12.0a0+4bf6086
