,decoder,video,time,num_frames,lib_version
0,tv_newAPI,v_SoccerJuggling_g23_c01.avi,0.07552199973724782,240,0.12.0a0+4bf6086
1,tv_newAPI,SOX5yA1l24A.mp4,0.18590580543968827,332,0.12.0a0+4bf6086
2,tv_newAPI,R6llTwEh07w.mp4,0.19681800110265613,303,0.12.0a0+4bf6086
3,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.027567366254515946,72,0.12.0a0+4bf6086
4,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.015173050225712359,48,0.12.0a0+4bf6086
5,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01770756929181516,74,0.12.0a0+4bf6086
6,tv_newAPI,v_SoccerJuggling_g24_c01.avi,0.053080724203027785,251,0.12.0a0+4bf6086
7,tv_newAPI,WUzgd7C1pWA.mp4,0.20853097026702017,327,0.12.0a0+4bf6086
8,tv_newAPI,v_SoccerJuggling_g23_c01.avi,0.058690616744570434,240,0.12.0a0+4bf6086
9,tv_newAPI,SOX5yA1l24A.mp4,0.17366605577990413,332,0.12.0a0+4bf6086
10,tv_newAPI,R6llTwEh07w.mp4,0.20690326998010278,303,0.12.0a0+4bf6086
11,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.030753065017051995,72,0.12.0a0+4bf6086
12,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.017050220747478306,48,0.12.0a0+4bf6086
13,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01951054227538407,74,0.12.0a0+4bf6086
14,tv_newAPI,v_SoccerJuggling_g24_c01.avi,0.0523006864823401,251,0.12.0a0+4bf6086
15,tv_newAPI,WUzgd7C1pWA.mp4,0.201200740179047,327,0.12.0a0+4bf6086
16,tv_newAPI,v_SoccerJuggling_g23_c01.avi,0.05863510922063142,240,0.12.0a0+4bf6086
17,tv_newAPI,SOX5yA1l24A.mp4,0.16537104302551597,332,0.12.0a0+4bf6086
18,tv_newAPI,R6llTwEh07w.mp4,0.19275110098533332,303,0.12.0a0+4bf6086
19,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02565790747758001,72,0.12.0a0+4bf6086
20,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01696764468215406,48,0.12.0a0+4bf6086
21,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.019243438728153706,74,0.12.0a0+4bf6086
22,tv_newAPI,v_SoccerJuggling_g24_c01.avi,0.05682742525823414,251,0.12.0a0+4bf6086
23,tv_newAPI,WUzgd7C1pWA.mp4,0.19999639049638063,327,0.12.0a0+4bf6086
24,tv_newAPI,v_SoccerJuggling_g23_c01.avi,0.05062404670752585,240,0.12.0a0+4bf6086
25,tv_newAPI,SOX5yA1l24A.mp4,0.1651154359569773,332,0.12.0a0+4bf6086
26,tv_newAPI,R6llTwEh07w.mp4,0.19457676145248115,303,0.12.0a0+4bf6086
27,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02677587978541851,72,0.12.0a0+4bf6086
28,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01503737224265933,48,0.12.0a0+4bf6086
29,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.017824689974077046,74,0.12.0a0+4bf6086
30,tv_newAPI,v_SoccerJuggling_g24_c01.avi,0.051991616492159665,251,0.12.0a0+4bf6086
31,tv_newAPI,WUzgd7C1pWA.mp4,0.2311646956950426,327,0.12.0a0+4bf6086
