,decoder,video,time,num_frames,lib_version
0,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008605795504990965,48,0.9.0a0+d5bc2b2
1,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02674872470088303,72,0.9.0a0+d5bc2b2
2,VideoReader,v_SoccerJuggling_g24_c01.avi,0.006282247498165816,251,0.9.0a0+d5bc2b2
3,VideoReader,R6llTwEh07w.mp4,0.22835398579481989,303,0.9.0a0+d5bc2b2
4,VideoReader,SOX5yA1l24A.mp4,0.04939053319394589,332,0.9.0a0+d5bc2b2
5,VideoReader,WUzgd7C1pWA.mp4,0.2611577523057349,327,0.9.0a0+d5bc2b2
6,VideoReader,v_SoccerJuggling_g23_c01.avi,0.004471341706812381,240,0.9.0a0+d5bc2b2
7,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01623489019693807,74,0.9.0a0+d5bc2b2
8,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009368412592448295,48,0.9.0a0+d5bc2b2
9,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.026548729499336333,72,0.9.0a0+d5bc2b2
10,VideoReader,v_SoccerJuggling_g24_c01.avi,0.005421723693143576,251,0.9.0a0+d5bc2b2
11,VideoReader,R6llTwEh07w.mp4,0.22826269740471616,303,0.9.0a0+d5bc2b2
12,VideoReader,SOX5yA1l24A.mp4,0.046121917804703115,332,0.9.0a0+d5bc2b2
13,VideoReader,WUzgd7C1pWA.mp4,0.2424035910051316,327,0.9.0a0+d5bc2b2
14,VideoReader,v_SoccerJuggling_g23_c01.avi,0.004477165592834354,240,0.9.0a0+d5bc2b2
15,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.018672851496376097,74,0.9.0a0+d5bc2b2
16,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008790919196326286,48,0.9.0a0+d5bc2b2
17,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.030352539801970124,72,0.9.0a0+d5bc2b2
18,VideoReader,v_SoccerJuggling_g24_c01.avi,0.005293855804484338,251,0.9.0a0+d5bc2b2
19,VideoReader,R6llTwEh07w.mp4,0.2271046507987194,303,0.9.0a0+d5bc2b2
20,VideoReader,SOX5yA1l24A.mp4,0.04689418469788507,332,0.9.0a0+d5bc2b2
21,VideoReader,WUzgd7C1pWA.mp4,0.25604001759784295,327,0.9.0a0+d5bc2b2
22,VideoReader,v_SoccerJuggling_g23_c01.avi,0.005537137202918529,240,0.9.0a0+d5bc2b2
23,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016760525410063565,74,0.9.0a0+d5bc2b2
24,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.00895024830242619,48,0.9.0a0+d5bc2b2
25,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03036170480772853,72,0.9.0a0+d5bc2b2
26,VideoReader,v_SoccerJuggling_g24_c01.avi,0.006438988808076829,251,0.9.0a0+d5bc2b2
27,VideoReader,R6llTwEh07w.mp4,0.23876038880553097,303,0.9.0a0+d5bc2b2
28,VideoReader,SOX5yA1l24A.mp4,0.05750413849018514,332,0.9.0a0+d5bc2b2
29,VideoReader,WUzgd7C1pWA.mp4,0.2665029002004303,327,0.9.0a0+d5bc2b2
30,VideoReader,v_SoccerJuggling_g23_c01.avi,0.005279108800459653,240,0.9.0a0+d5bc2b2
31,VideoReader,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.023966815997846426,74,0.9.0a0+d5bc2b2
32,VideoReader,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.010716018103994428,48,0.9.0a0+d5bc2b2
33,VideoReader,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02887708169873804,72,0.9.0a0+d5bc2b2
