,decoder,video,time,num_frames,num_threads,codec
309,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.013124306127429009,5,4,h264
310,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.013419490680098534,5,4,h264
311,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.012588855624198914,5,4,h264
312,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.0183916537091136,10,4,h264
313,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.01642643753439188,10,4,h264
314,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.016318093240261077,10,4,h264
315,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.006804956682026386,1,4,h264
316,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.007971015758812428,1,4,h264
317,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.00532724466174841,1,4,h264
318,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.007480898685753345,5,4,h264
319,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.009600759111344814,5,4,h264
320,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.006477129459381103,5,4,h264
321,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.01161273568868637,10,4,h264
322,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.0108894195407629,10,4,h264
323,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.008103676699101925,10,4,h264
324,pyav,R6llTwEh07w.mp4,0.02518139109015465,1,4,h264
325,tv_newapi,R6llTwEh07w.mp4,0.031501784734427926,1,4,h264
326,decord,R6llTwEh07w.mp4,0.04199577048420906,1,4,h264
327,pyav,R6llTwEh07w.mp4,0.029675603471696378,5,4,h264
328,tv_newapi,R6llTwEh07w.mp4,0.03370824567973614,5,4,h264
329,decord,R6llTwEh07w.mp4,0.043091616965830325,5,4,h264
330,pyav,R6llTwEh07w.mp4,0.036566808074712756,10,4,h264
331,tv_newapi,R6llTwEh07w.mp4,0.032818006724119185,10,4,h264
332,decord,R6llTwEh07w.mp4,0.04465265106409788,10,4,h264
333,pyav,v_SoccerJuggling_g24_c01.avi.mp4,0.01981662828475237,1,4,h264
334,tv_newapi,v_SoccerJuggling_g24_c01.avi.mp4,0.020846545696258545,1,4,h264
335,decord,v_SoccerJuggling_g24_c01.avi.mp4,0.009724802151322366,1,4,h264
336,pyav,v_SoccerJuggling_g24_c01.avi.mp4,0.02685025054961443,5,4,h264
337,tv_newapi,v_SoccerJuggling_g24_c01.avi.mp4,0.022175387106835844,5,4,h264
338,decord,v_SoccerJuggling_g24_c01.avi.mp4,0.011924095265567303,5,4,h264
339,pyav,v_SoccerJuggling_g24_c01.avi.mp4,0.028544426150619983,10,4,h264
340,tv_newapi,v_SoccerJuggling_g24_c01.avi.mp4,0.024417135678231717,10,4,h264
341,decord,v_SoccerJuggling_g24_c01.avi.mp4,0.013064400479197501,10,4,h264
342,pyav,SOX5yA1l24A.mp4,0.007419777289032936,1,4,h264
343,tv_newapi,SOX5yA1l24A.mp4,0.012734422273933888,1,4,h264
344,decord,SOX5yA1l24A.mp4,0.016631012223660945,1,4,h264
345,pyav,SOX5yA1l24A.mp4,0.013110282830893993,5,4,h264
346,tv_newapi,SOX5yA1l24A.mp4,0.015324375033378601,5,4,h264
347,decord,SOX5yA1l24A.mp4,0.01888805702328682,5,4,h264
348,pyav,SOX5yA1l24A.mp4,0.0159526277333498,10,4,h264
349,tv_newapi,SOX5yA1l24A.mp4,0.01715468745678663,10,4,h264
350,decord,SOX5yA1l24A.mp4,0.01996129807084799,10,4,h264
351,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.0010592630133032799,1,4,h264
352,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.004198273457586765,1,4,h264
353,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.004995750449597836,1,4,h264
354,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.003558789752423763,5,4,h264
355,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.005939796939492226,5,4,h264
356,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.007721937820315361,5,4,h264
357,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.006317317299544811,10,4,h264
358,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.007835480198264123,10,4,h264
359,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.008523162640631198,10,4,h264
360,pyav,v_SoccerJuggling_g23_c01.avi.mp4,0.05563930999487639,1,8,h264
361,tv_newapi,v_SoccerJuggling_g23_c01.avi.mp4,0.032468941621482374,1,8,h264
362,decord,v_SoccerJuggling_g23_c01.avi.mp4,0.04758705198764801,1,8,h264
363,pyav,v_SoccerJuggling_g23_c01.avi.mp4,0.05652011185884476,5,8,h264
364,tv_newapi,v_SoccerJuggling_g23_c01.avi.mp4,0.039755948819220066,5,8,h264
365,decord,v_SoccerJuggling_g23_c01.avi.mp4,0.047866064310073855,5,8,h264
366,pyav,v_SoccerJuggling_g23_c01.avi.mp4,0.04585384968668223,10,8,h264
367,tv_newapi,v_SoccerJuggling_g23_c01.avi.mp4,0.04358270093798637,10,8,h264
368,decord,v_SoccerJuggling_g23_c01.avi.mp4,0.04647950157523155,10,8,h264
369,pyav,WUzgd7C1pWA.mp4,0.012310132011771202,1,8,h264
370,tv_newapi,WUzgd7C1pWA.mp4,0.02248567286878824,1,8,h264
371,decord,WUzgd7C1pWA.mp4,0.028455015271902084,1,8,h264
372,pyav,WUzgd7C1pWA.mp4,0.018067828752100466,5,8,h264
373,tv_newapi,WUzgd7C1pWA.mp4,0.023640319891273975,5,8,h264
374,decord,WUzgd7C1pWA.mp4,0.03755254577845335,5,8,h264
375,pyav,WUzgd7C1pWA.mp4,0.022045109421014786,10,8,h264
376,tv_newapi,WUzgd7C1pWA.mp4,0.025663195177912712,10,8,h264
377,decord,WUzgd7C1pWA.mp4,0.036121927201747894,10,8,h264
378,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.010141514427959918,1,8,h264
379,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.012915128283202649,1,8,h264
380,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.01058848574757576,1,8,h264
381,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.013209520280361176,5,8,h264
382,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.013795125298202038,5,8,h264
383,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.010250057838857175,5,8,h264
384,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.017658746801316738,10,8,h264
385,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.01606126017868519,10,8,h264
386,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi.mp4,0.014964636787772179,10,8,h264
387,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.003999195247888565,1,8,h264
388,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.009274478815495969,1,8,h264
389,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.005468120239675045,1,8,h264
390,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.006673288717865944,5,8,h264
391,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.010056424327194691,5,8,h264
392,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.006596130132675171,5,8,h264
393,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.008637593872845174,10,8,h264
394,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.011113922484219075,10,8,h264
395,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi.mp4,0.00660970713943243,10,8,h264
396,pyav,R6llTwEh07w.mp4,0.013391045480966568,1,8,h264
397,tv_newapi,R6llTwEh07w.mp4,0.020934327878057955,1,8,h264
398,decord,R6llTwEh07w.mp4,0.028453394211828707,1,8,h264
399,pyav,R6llTwEh07w.mp4,0.01703098975121975,5,8,h264
400,tv_newapi,R6llTwEh07w.mp4,0.02306909617036581,5,8,h264
401,decord,R6llTwEh07w.mp4,0.025858225487172603,5,8,h264
402,pyav,R6llTwEh07w.mp4,0.024906767718493938,10,8,h264
403,tv_newapi,R6llTwEh07w.mp4,0.025927002355456353,10,8,h264
404,decord,R6llTwEh07w.mp4,0.02664805017411709,10,8,h264
405,pyav,v_SoccerJuggling_g24_c01.avi.mp4,0.01938304677605629,1,8,h264
406,tv_newapi,v_SoccerJuggling_g24_c01.avi.mp4,0.024550816416740416,1,8,h264
407,decord,v_SoccerJuggling_g24_c01.avi.mp4,0.015268919430673123,1,8,h264
408,pyav,v_SoccerJuggling_g24_c01.avi.mp4,0.023202225752174854,5,8,h264
409,tv_newapi,v_SoccerJuggling_g24_c01.avi.mp4,0.026759563386440276,5,8,h264
410,decord,v_SoccerJuggling_g24_c01.avi.mp4,0.01470545344054699,5,8,h264
411,pyav,v_SoccerJuggling_g24_c01.avi.mp4,0.028580000065267085,10,8,h264
412,tv_newapi,v_SoccerJuggling_g24_c01.avi.mp4,0.027534369938075544,10,8,h264
413,decord,v_SoccerJuggling_g24_c01.avi.mp4,0.013310827687382698,10,8,h264
414,pyav,SOX5yA1l24A.mp4,0.012604102492332458,1,8,h264
415,tv_newapi,SOX5yA1l24A.mp4,0.023074699193239213,1,8,h264
416,decord,SOX5yA1l24A.mp4,0.022284105606377124,1,8,h264
417,pyav,SOX5yA1l24A.mp4,0.018881805799901487,5,8,h264
418,tv_newapi,SOX5yA1l24A.mp4,0.02254782374948263,5,8,h264
419,decord,SOX5yA1l24A.mp4,0.022666626237332822,5,8,h264
420,pyav,SOX5yA1l24A.mp4,0.024277218990027903,10,8,h264
421,tv_newapi,SOX5yA1l24A.mp4,0.02439205441623926,10,8,h264
422,decord,SOX5yA1l24A.mp4,0.02764822319149971,10,8,h264
423,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.0009376917034387589,1,8,h264
424,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.00690113753080368,1,8,h264
425,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.00491427518427372,1,8,h264
426,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.0029447510838508605,5,8,h264
427,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.007469748891890049,5,8,h264
428,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.006531255133450031,5,8,h264
429,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.006488822586834431,10,8,h264
430,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.009005006402730942,10,8,h264
431,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi.mp4,0.009600812755525111,10,8,h264
432,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0013144062831997871,1,1,xvid
433,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.001237310841679573,1,1,xvid
434,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.003337050788104534,1,1,xvid
435,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.003404077887535095,5,1,xvid
436,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.002842522971332073,5,1,xvid
437,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005896983481943607,5,1,xvid
438,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0056325381621718405,10,1,xvid
439,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.004587725177407265,10,1,xvid
440,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008496915362775326,10,1,xvid
441,pyav,v_SoccerJuggling_g24_c01.avi,0.0028910476714372633,1,1,xvid
442,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.00253426693379879,1,1,xvid
443,decord,v_SoccerJuggling_g24_c01.avi,0.007401670701801777,1,1,xvid
444,pyav,v_SoccerJuggling_g24_c01.avi,0.004997769184410572,5,1,xvid
445,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.003648824617266655,5,1,xvid
446,decord,v_SoccerJuggling_g24_c01.avi,0.008981018513441085,5,1,xvid
447,pyav,v_SoccerJuggling_g24_c01.avi,0.007704300433397293,10,1,xvid
448,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.005307060107588768,10,1,xvid
449,decord,v_SoccerJuggling_g24_c01.avi,0.01159770619124174,10,1,xvid
450,pyav,v_SoccerJuggling_g23_c01.avi,0.003198964148759842,1,1,xvid
451,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.0024848684668540956,1,1,xvid
452,decord,v_SoccerJuggling_g23_c01.avi,0.0071220556274056435,1,1,xvid
453,pyav,v_SoccerJuggling_g23_c01.avi,0.005466306768357754,5,1,xvid
454,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.003910134918987751,5,1,xvid
455,decord,v_SoccerJuggling_g23_c01.avi,0.009325503744184971,5,1,xvid
456,pyav,v_SoccerJuggling_g23_c01.avi,0.008535062707960606,10,1,xvid
457,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.005861723981797695,10,1,xvid
458,decord,v_SoccerJuggling_g23_c01.avi,0.01143886037170887,10,1,xvid
459,pyav,R6llTwEh07w.avi,0.003612213395535946,1,1,xvid
460,tv_newapi,R6llTwEh07w.avi,0.004694454930722713,1,1,xvid
461,decord,R6llTwEh07w.avi,0.006078947335481644,1,1,xvid
462,pyav,R6llTwEh07w.avi,0.00632259864360094,5,1,xvid
463,tv_newapi,R6llTwEh07w.avi,0.006457443162798881,5,1,xvid
464,decord,R6llTwEh07w.avi,0.008995391242206097,5,1,xvid
465,pyav,R6llTwEh07w.avi,0.009878174401819706,10,1,xvid
466,tv_newapi,R6llTwEh07w.avi,0.008534199744462966,10,1,xvid
467,decord,R6llTwEh07w.avi,0.012437419593334198,10,1,xvid
468,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0012765806168317795,1,1,xvid
469,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0015023255720734597,1,1,xvid
470,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.003590414114296436,1,1,xvid
471,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.002880231291055679,5,1,xvid
472,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.002595226839184761,5,1,xvid
473,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0049054291099309925,5,1,xvid
474,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0050491180270910265,10,1,xvid
475,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.00401297714561224,10,1,xvid
476,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.006416564807295799,10,1,xvid
477,pyav,SOX5yA1l24A.avi,0.0031735068187117577,1,1,xvid
478,tv_newapi,SOX5yA1l24A.avi,0.005080287344753742,1,1,xvid
479,decord,SOX5yA1l24A.avi,0.007615664415061474,1,1,xvid
480,pyav,SOX5yA1l24A.avi,0.006418654695153236,5,1,xvid
481,tv_newapi,SOX5yA1l24A.avi,0.007206483371555805,5,1,xvid
482,decord,SOX5yA1l24A.avi,0.010901069641113282,5,1,xvid
483,pyav,SOX5yA1l24A.avi,0.009946829080581665,10,1,xvid
484,tv_newapi,SOX5yA1l24A.avi,0.009717975184321404,10,1,xvid
485,decord,SOX5yA1l24A.avi,0.014300775527954102,10,1,xvid
486,pyav,WUzgd7C1pWA.avi,0.0031772369518876077,1,1,xvid
487,tv_newapi,WUzgd7C1pWA.avi,0.005566337332129479,1,1,xvid
488,decord,WUzgd7C1pWA.avi,0.007650446146726608,1,1,xvid
489,pyav,WUzgd7C1pWA.avi,0.005937290005385875,5,1,xvid
490,tv_newapi,WUzgd7C1pWA.avi,0.007065952569246292,5,1,xvid
491,decord,WUzgd7C1pWA.avi,0.010892441682517528,5,1,xvid
492,pyav,WUzgd7C1pWA.avi,0.009409531578421592,10,1,xvid
493,tv_newapi,WUzgd7C1pWA.avi,0.009116937592625617,10,1,xvid
494,decord,WUzgd7C1pWA.avi,0.014405146799981594,10,1,xvid
495,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0017738288268446922,1,1,xvid
496,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0020236467942595484,1,1,xvid
497,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.004282436333596706,1,1,xvid
498,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.003972068801522255,5,1,xvid
499,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.003538613393902779,5,1,xvid
500,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.007093339972198009,5,1,xvid
501,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.00676397867500782,10,1,xvid
502,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.005704445019364357,10,1,xvid
503,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.010549461655318736,10,1,xvid
504,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0012814568355679512,1,4,xvid
505,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0022247763350605964,1,4,xvid
506,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0033917337656021117,1,4,xvid
507,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0033665742725133897,5,4,xvid
508,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0032133715227246284,5,4,xvid
509,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005374269001185894,5,4,xvid
510,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005587512440979481,10,4,xvid
511,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.004703294485807419,10,4,xvid
512,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008285807818174363,10,4,xvid
513,pyav,v_SoccerJuggling_g24_c01.avi,0.0025126876309514044,1,4,xvid
514,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.0046400949358940125,1,4,xvid
515,decord,v_SoccerJuggling_g24_c01.avi,0.006492950953543186,1,4,xvid
516,pyav,v_SoccerJuggling_g24_c01.avi,0.004597708396613598,5,4,xvid
517,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.006015796028077602,5,4,xvid
518,decord,v_SoccerJuggling_g24_c01.avi,0.00812253262847662,5,4,xvid
519,pyav,v_SoccerJuggling_g24_c01.avi,0.00760021973401308,10,4,xvid
520,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.007624914497137069,10,4,xvid
521,decord,v_SoccerJuggling_g24_c01.avi,0.010478687845170498,10,4,xvid
522,pyav,v_SoccerJuggling_g23_c01.avi,0.002486000396311283,1,4,xvid
523,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.004074306786060333,1,4,xvid
524,decord,v_SoccerJuggling_g23_c01.avi,0.006341669708490372,1,4,xvid
525,pyav,v_SoccerJuggling_g23_c01.avi,0.004937493428587914,5,4,xvid
526,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.0053695857524871824,5,4,xvid
527,decord,v_SoccerJuggling_g23_c01.avi,0.007856987603008746,5,4,xvid
528,pyav,v_SoccerJuggling_g23_c01.avi,0.008007393963634968,10,4,xvid
529,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.0072096377611160275,10,4,xvid
530,decord,v_SoccerJuggling_g23_c01.avi,0.009918362647294999,10,4,xvid
531,pyav,R6llTwEh07w.avi,0.00248440932482481,1,4,xvid
532,tv_newapi,R6llTwEh07w.avi,0.004458972811698913,1,4,xvid
533,decord,R6llTwEh07w.avi,0.00644112303853035,1,4,xvid
534,pyav,R6llTwEh07w.avi,0.005679811909794807,5,4,xvid
535,tv_newapi,R6llTwEh07w.avi,0.006078716367483139,5,4,xvid
536,decord,R6llTwEh07w.avi,0.009347294643521308,5,4,xvid
537,pyav,R6llTwEh07w.avi,0.009620326012372971,10,4,xvid
538,tv_newapi,R6llTwEh07w.avi,0.007850137352943421,10,4,xvid
539,decord,R6llTwEh07w.avi,0.01294246967881918,10,4,xvid
540,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0012708745896816253,1,4,xvid
541,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0021809885278344155,1,4,xvid
542,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.003406555764377117,1,4,xvid
543,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0028525860980153084,5,4,xvid
544,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.003399881720542908,5,4,xvid
545,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.004724143072962761,5,4,xvid
546,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.004976265132427216,10,4,xvid
547,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0044529525563120845,10,4,xvid
548,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.006570960581302643,10,4,xvid
549,pyav,SOX5yA1l24A.avi,0.003252322040498257,1,4,xvid
550,tv_newapi,SOX5yA1l24A.avi,0.006359755992889404,1,4,xvid
551,decord,SOX5yA1l24A.avi,0.007592971064150333,1,4,xvid
552,pyav,SOX5yA1l24A.avi,0.006130336038768292,5,4,xvid
553,tv_newapi,SOX5yA1l24A.avi,0.007850924506783485,5,4,xvid
554,decord,SOX5yA1l24A.avi,0.010510796122252941,5,4,xvid
555,pyav,SOX5yA1l24A.avi,0.009676052816212177,10,4,xvid
556,tv_newapi,SOX5yA1l24A.avi,0.00949912667274475,10,4,xvid
557,decord,SOX5yA1l24A.avi,0.015253752283751965,10,4,xvid
558,pyav,WUzgd7C1pWA.avi,0.0030664799734950064,1,4,xvid
559,tv_newapi,WUzgd7C1pWA.avi,0.0060701616108417514,1,4,xvid
560,decord,WUzgd7C1pWA.avi,0.006962143443524837,1,4,xvid
561,pyav,WUzgd7C1pWA.avi,0.00629129633307457,5,4,xvid
562,tv_newapi,WUzgd7C1pWA.avi,0.00728335753083229,5,4,xvid
563,decord,WUzgd7C1pWA.avi,0.010093290917575359,5,4,xvid
564,pyav,WUzgd7C1pWA.avi,0.0099478080868721,10,4,xvid
565,tv_newapi,WUzgd7C1pWA.avi,0.00900522954761982,10,4,xvid
566,decord,WUzgd7C1pWA.avi,0.014333735778927803,10,4,xvid
567,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0017875399440526961,1,4,xvid
568,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0026056887581944466,1,4,xvid
569,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0040952743962407116,1,4,xvid
570,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.003988846018910408,5,4,xvid
571,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0040420923382043835,5,4,xvid
572,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.006512163020670414,5,4,xvid
573,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.006843760795891285,10,4,xvid
574,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0056889628991484645,10,4,xvid
575,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.010219273529946804,10,4,xvid
576,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0013017820194363594,1,8,xvid
577,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0035746948793530463,1,8,xvid
578,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.003213847428560257,1,8,xvid
579,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.003352944552898407,5,8,xvid
580,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.004206016846001148,5,8,xvid
581,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005166398361325264,5,8,xvid
582,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005653293430805206,10,8,xvid
583,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005800973251461982,10,8,xvid
584,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008328108489513398,10,8,xvid
585,pyav,v_SoccerJuggling_g24_c01.avi,0.0024735573679208755,1,8,xvid
586,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.006045950204133987,1,8,xvid
587,decord,v_SoccerJuggling_g24_c01.avi,0.00626282598823309,1,8,xvid
588,pyav,v_SoccerJuggling_g24_c01.avi,0.004639849998056889,5,8,xvid
589,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.00837869979441166,5,8,xvid
590,decord,v_SoccerJuggling_g24_c01.avi,0.007905060052871704,5,8,xvid
591,pyav,v_SoccerJuggling_g24_c01.avi,0.007552050799131393,10,8,xvid
592,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.009185532666742801,10,8,xvid
593,decord,v_SoccerJuggling_g24_c01.avi,0.0102367227897048,10,8,xvid
594,pyav,v_SoccerJuggling_g23_c01.avi,0.002745296433568001,1,8,xvid
595,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.006110656820237636,1,8,xvid
596,decord,v_SoccerJuggling_g23_c01.avi,0.005764768831431866,1,8,xvid
597,pyav,v_SoccerJuggling_g23_c01.avi,0.005003861337900162,5,8,xvid
598,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.007535893283784389,5,8,xvid
599,decord,v_SoccerJuggling_g23_c01.avi,0.008055749908089637,5,8,xvid
600,pyav,v_SoccerJuggling_g23_c01.avi,0.008112156391143798,10,8,xvid
601,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.009405371360480785,10,8,xvid
602,decord,v_SoccerJuggling_g23_c01.avi,0.009896537475287914,10,8,xvid
603,pyav,R6llTwEh07w.avi,0.0030929546803236006,1,8,xvid
604,tv_newapi,R6llTwEh07w.avi,0.006741299666464329,1,8,xvid
605,decord,R6llTwEh07w.avi,0.005470351502299309,1,8,xvid
606,pyav,R6llTwEh07w.avi,0.0058221274986863135,5,8,xvid
