,loader,video,time
859,pyav,v_SoccerJuggling_g23_c01.avi,0.08190282909781672
860,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.0345089892973192
861,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09589324740227312
862,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09711308849509806
863,decord,v_SoccerJuggling_g23_c01.avi,0.06746887280023657
864,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06465777130215429
865,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0341376543045044
866,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015003474499098956
867,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04042998530203477
868,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03983327760361135
869,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11112696439959109
870,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.046089960198150946
871,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.021821186499437317
872,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009561553498497233
873,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02633031359873712
874,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026592110795900226
875,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05860111130168662
876,CV2,SOX5yA1l24A.mp4,0.07587602569838055
877,pyav,SOX5yA1l24A.mp4,0.22719548260211014
878,pyav_notorgb,SOX5yA1l24A.mp4,0.13159233439946547
879,tv_pyav,SOX5yA1l24A.mp4,0.2740872810012661
880,tv_vr,SOX5yA1l24A.mp4,0.2564633819973096
881,decord,SOX5yA1l24A.mp4,0.10814359330106527
882,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.051274064602330326
883,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.026528058800613506
884,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010416548803914339
885,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0289645423006732
886,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.02939729160279967
887,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07890233020298183
888,CV2,WUzgd7C1pWA.mp4,0.07340885620214976
889,pyav,WUzgd7C1pWA.mp4,0.24812905130092985
890,pyav_notorgb,WUzgd7C1pWA.mp4,0.15860417030053214
891,tv_pyav,WUzgd7C1pWA.mp4,0.28296214540023357
892,tv_vr,WUzgd7C1pWA.mp4,0.2857619975984562
893,decord,WUzgd7C1pWA.mp4,0.10484041759627871
894,CV2,v_SoccerJuggling_g24_c01.avi,0.06162008000537753
895,pyav,v_SoccerJuggling_g24_c01.avi,0.07747814489994198
896,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.02552206609980203
897,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.08681871460285037
898,tv_vr,v_SoccerJuggling_g24_c01.avi,0.08506242049625143
899,decord,v_SoccerJuggling_g24_c01.avi,0.06825613239780068
900,CV2,R6llTwEh07w.mp4,0.07037663199589587
901,pyav,R6llTwEh07w.mp4,0.23251739590195938
902,pyav_notorgb,R6llTwEh07w.mp4,0.15336919089895673
903,tv_pyav,R6llTwEh07w.mp4,0.2767279306019191
904,tv_vr,R6llTwEh07w.mp4,0.2737074864038732
905,decord,R6llTwEh07w.mp4,0.10258931500138715
906,CV2,v_SoccerJuggling_g23_c01.avi,0.061400927195791155
907,pyav,v_SoccerJuggling_g23_c01.avi,0.07952556500094943
908,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.031048035400453956
909,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.0930788048019167
910,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09280877489945852
911,decord,v_SoccerJuggling_g23_c01.avi,0.07061165810446254
912,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.07179520570207387
913,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.033911599003477025
914,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01561003890237771
915,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.043578721897210924
916,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04323408239870332
917,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11113435910083354
918,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04730507200001739
919,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.020714571001008153
920,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009118874598061665
921,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026409036904806272
922,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02630992659833282
923,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.06016440340317786
924,CV2,SOX5yA1l24A.mp4,0.07942257149843499
925,pyav,SOX5yA1l24A.mp4,0.21351427049958147
926,pyav_notorgb,SOX5yA1l24A.mp4,0.12870661499910058
927,tv_pyav,SOX5yA1l24A.mp4,0.265298742800951
928,tv_vr,SOX5yA1l24A.mp4,0.2612166875973344
929,decord,SOX5yA1l24A.mp4,0.10966711409855634
930,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05219853139715269
931,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.025054205901687963
932,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.009638790803728625
933,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.02892325340071693
934,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.030534822796471416
935,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07790891900076531
936,CV2,WUzgd7C1pWA.mp4,0.08096580959972925
937,pyav,WUzgd7C1pWA.mp4,0.2654080050997436
938,pyav_notorgb,WUzgd7C1pWA.mp4,0.15971121860202403
939,tv_pyav,WUzgd7C1pWA.mp4,0.3112853410944808
940,tv_vr,WUzgd7C1pWA.mp4,0.3043693331012037
941,decord,WUzgd7C1pWA.mp4,0.10492132059880532
942,CV2,v_SoccerJuggling_g24_c01.avi,0.0663588299008552
943,pyav,v_SoccerJuggling_g24_c01.avi,0.07462324999505654
944,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.02753116040257737
945,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.09232276030234061
946,tv_vr,v_SoccerJuggling_g24_c01.avi,0.09029531609849073
947,decord,v_SoccerJuggling_g24_c01.avi,0.0630439599044621
948,CV2,R6llTwEh07w.mp4,0.07376142659923061
949,pyav,R6llTwEh07w.mp4,0.2531498987984378
950,pyav_notorgb,R6llTwEh07w.mp4,0.15673094679950736
951,tv_pyav,R6llTwEh07w.mp4,0.281724602705799
952,tv_vr,R6llTwEh07w.mp4,0.27552043870091436
953,decord,R6llTwEh07w.mp4,0.10180928580230102
954,CV2,v_SoccerJuggling_g23_c01.avi,0.06093434650101699
955,pyav,v_SoccerJuggling_g23_c01.avi,0.08110443580080755
956,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.029766809800639747
957,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.08717582550016231
958,tv_vr,v_SoccerJuggling_g23_c01.avi,0.08635212760418653
959,decord,v_SoccerJuggling_g23_c01.avi,0.06489395069656893
960,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06637365340138786
961,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0355994600977283
962,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015963330399245024
963,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04110917699872516
964,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04130331859923899
965,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.10885297720087692
966,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04604781289817765
967,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0200897264003288
968,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008602612401591613
969,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02421564320102334
970,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.024514989100862295
971,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.057800546899670735
972,CV2,SOX5yA1l24A.mp4,0.07681459719897248
973,pyav,SOX5yA1l24A.mp4,0.23014273750013672
974,pyav_notorgb,SOX5yA1l24A.mp4,0.14136945779900997
975,tv_pyav,SOX5yA1l24A.mp4,0.269679904502118
976,tv_vr,SOX5yA1l24A.mp4,0.2599225223006215
977,decord,SOX5yA1l24A.mp4,0.10789080159738659
978,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.049182416399708016
979,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0249545491009485
980,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010168268700363114
981,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03133664249908179
982,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.031432870600838214
983,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07919602689798921
984,CV2,WUzgd7C1pWA.mp4,0.0804090126999654
985,pyav,WUzgd7C1pWA.mp4,0.2531373939011246
986,pyav_notorgb,WUzgd7C1pWA.mp4,0.16601999590056948
987,tv_pyav,WUzgd7C1pWA.mp4,0.309084374998929
988,tv_vr,WUzgd7C1pWA.mp4,0.29492418689769695
989,decord,WUzgd7C1pWA.mp4,0.10826389510184527
990,CV2,v_SoccerJuggling_g24_c01.avi,0.0621469261997845
991,pyav,v_SoccerJuggling_g24_c01.avi,0.08069095889804885
992,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.029716788802761584
993,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.09684900090214796
994,tv_vr,v_SoccerJuggling_g24_c01.avi,0.09657522899797186
995,decord,v_SoccerJuggling_g24_c01.avi,0.06603291860083119
996,CV2,R6llTwEh07w.mp4,0.07254788579884916
997,pyav,R6llTwEh07w.mp4,0.24250625019776634
998,pyav_notorgb,R6llTwEh07w.mp4,0.1728703361004591
999,tv_pyav,R6llTwEh07w.mp4,0.2846743925998453
1000,tv_vr,R6llTwEh07w.mp4,0.29781133580254393
1001,decord,R6llTwEh07w.mp4,0.10038163299905137
1002,CV2,v_SoccerJuggling_g23_c01.avi,0.06073387929936871
1003,pyav,v_SoccerJuggling_g23_c01.avi,0.08183129280223511
1004,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.033378670504316685
1005,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09477706979960203
1006,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09621470919810235
1007,decord,v_SoccerJuggling_g23_c01.avi,0.07090932569699362
1008,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06995251030311919
1009,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03481548689887859
1010,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015810129896271972
1011,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.040827846201136705
1012,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04045788729563356
1013,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11142398529918865
1014,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04633416139986366
1015,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.020228501700330526
1016,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008516423701075837
1017,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026800689497031273
1018,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026719670597231016
1019,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.058743171399692075
1020,CV2,SOX5yA1l24A.mp4,0.0773666922992561
1021,pyav,SOX5yA1l24A.mp4,0.21322032600292004
1022,pyav_notorgb,SOX5yA1l24A.mp4,0.12611068229889497
1023,tv_pyav,SOX5yA1l24A.mp4,0.28119556669844314
1024,tv_vr,SOX5yA1l24A.mp4,0.2738038690993562
1025,decord,SOX5yA1l24A.mp4,0.10234818430035375
1026,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.050876948598306625
1027,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.025740436097839846
1028,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010657862899824977
1029,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03361777579993941
1030,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0327667057979852
1031,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07798246970050968
1032,CV2,WUzgd7C1pWA.mp4,0.07898023210000246
1033,pyav,WUzgd7C1pWA.mp4,0.24604037120006977
1034,pyav_notorgb,WUzgd7C1pWA.mp4,0.16013129299972206
1035,tv_pyav,WUzgd7C1pWA.mp4,0.2996883626969066
1036,tv_vr,WUzgd7C1pWA.mp4,0.2930405064020306
1037,decord,WUzgd7C1pWA.mp4,0.10303518489818089
1038,CV2,v_SoccerJuggling_g24_c01.avi,0.06391034660045988
1039,pyav,v_SoccerJuggling_g24_c01.avi,0.07593139800010248
1040,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.027373670000815763
1041,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.09083194160484709
1042,tv_vr,v_SoccerJuggling_g24_c01.avi,0.08893541259458289
1043,decord,v_SoccerJuggling_g24_c01.avi,0.06424394019995816
1044,CV2,R6llTwEh07w.mp4,0.07343703039805405
1045,pyav,R6llTwEh07w.mp4,0.257477442396339
1046,pyav_notorgb,R6llTwEh07w.mp4,0.17297096460242756
1047,tv_pyav,R6llTwEh07w.mp4,0.28766054029692895
1048,tv_vr,R6llTwEh07w.mp4,0.27898630310082806
1049,decord,R6llTwEh07w.mp4,0.1021762358956039
1050,CV2,v_SoccerJuggling_g23_c01.avi,0.06355707130278461
1051,pyav,v_SoccerJuggling_g23_c01.avi,0.07669002940529027
1052,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.030083835596451537
1053,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.08957482780097052
1054,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09009591339854524
1055,decord,v_SoccerJuggling_g23_c01.avi,0.0635982686013449
1056,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06689753740211017
1057,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.036132203898159784
1058,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015663868701085448
1059,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04279517019749619
1060,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.042633356101578104
1061,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11205845309887082
1062,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04505750000244006
1063,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.021466363000217824
1064,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009466007997980341
1065,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026028716401197017
1066,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.025968304800335316
1067,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05780056960065849
1068,CV2,SOX5yA1l24A.mp4,0.07783832250279374
1069,pyav,SOX5yA1l24A.mp4,0.23305324029643087
1070,pyav_notorgb,SOX5yA1l24A.mp4,0.13002253170125186
1071,tv_pyav,SOX5yA1l24A.mp4,0.2652370444033295
1072,tv_vr,SOX5yA1l24A.mp4,0.28517351199989205
1073,decord,SOX5yA1l24A.mp4,0.10557122630416416
1074,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.052775381301762535
1075,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0250918684003409
1076,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.009826371999224648
1077,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.029222342203138397
1078,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.029074738500639796
1079,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07917526520323008
1080,CV2,WUzgd7C1pWA.mp4,0.07488855670089833
1081,pyav,WUzgd7C1pWA.mp4,0.25710095220129003
1082,pyav_notorgb,WUzgd7C1pWA.mp4,0.16969647029764018
1083,tv_pyav,WUzgd7C1pWA.mp4,0.31095849389676006
1084,tv_vr,WUzgd7C1pWA.mp4,0.2988653359003365
1085,decord,WUzgd7C1pWA.mp4,0.10880979140056297
1086,CV2,v_SoccerJuggling_g24_c01.avi,0.06480857499991544
1087,pyav,v_SoccerJuggling_g24_c01.avi,0.07362828170298599
1088,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.026684186601778494
1089,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.09566345709608867
1090,tv_vr,v_SoccerJuggling_g24_c01.avi,0.09096036849659868
1091,decord,v_SoccerJuggling_g24_c01.avi,0.06199540669913404
1092,CV2,R6llTwEh07w.mp4,0.07649581509758718
1093,pyav,R6llTwEh07w.mp4,0.2568143714976031
1094,pyav_notorgb,R6llTwEh07w.mp4,0.15655219629989006
1095,tv_pyav,R6llTwEh07w.mp4,0.28259641509503125
1096,tv_vr,R6llTwEh07w.mp4,0.2865557739045471
1097,decord,R6llTwEh07w.mp4,0.1021744177036453
1098,CV2,v_SoccerJuggling_g23_c01.avi,0.06575771620264277
1099,pyav,v_SoccerJuggling_g23_c01.avi,0.07907802549889312
1100,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.03239676160155795
1101,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09410611370112747
1102,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09576914469944313
1103,decord,v_SoccerJuggling_g23_c01.avi,0.06604810729622841
1104,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06724991369992495
1105,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03634488210082054
1106,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015969004802173004
1107,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04467966099618934
1108,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.045574286801274864
1109,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11018729449715466
1110,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.046374709001975135
1111,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02038350619841367
1112,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.00846487949602306
1113,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.023947435402078554
1114,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02426206149975769
1115,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05725143800373189
1116,CV2,SOX5yA1l24A.mp4,0.08180618449696339
1117,pyav,SOX5yA1l24A.mp4,0.22224612120189705
1118,pyav_notorgb,SOX5yA1l24A.mp4,0.1284632318012882
1119,tv_pyav,SOX5yA1l24A.mp4,0.27045441819936966
1120,tv_vr,SOX5yA1l24A.mp4,0.26972383219981566
1121,decord,SOX5yA1l24A.mp4,0.1077779050974641
1122,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05156970850075595
1123,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.026877592399250715
1124,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010813022701768205
1125,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03241042240406387
1126,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.02973949569859542
1127,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07801086179679259
1128,CV2,WUzgd7C1pWA.mp4,0.07823913290048949
1129,pyav,WUzgd7C1pWA.mp4,0.2601292694977019
1130,pyav_notorgb,WUzgd7C1pWA.mp4,0.1677773978037294
1131,tv_pyav,WUzgd7C1pWA.mp4,0.29973080080235376
1132,tv_vr,WUzgd7C1pWA.mp4,0.3015680275973864
1133,decord,WUzgd7C1pWA.mp4,0.10465028550243005
1134,CV2,v_SoccerJuggling_g24_c01.avi,0.06152302169939503
1135,pyav,v_SoccerJuggling_g24_c01.avi,0.08253041020361707
1136,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.03048193029826507
1137,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.09333750899531879
1138,tv_vr,v_SoccerJuggling_g24_c01.avi,0.09374004430137575
1139,decord,v_SoccerJuggling_g24_c01.avi,0.06720469379797578
1140,CV2,R6llTwEh07w.mp4,0.07331575969583355
1141,pyav,R6llTwEh07w.mp4,0.2500741525029298
1142,pyav_notorgb,R6llTwEh07w.mp4,0.16047295790049249
1143,tv_pyav,R6llTwEh07w.mp4,0.2735245385032613
1144,tv_vr,R6llTwEh07w.mp4,0.27707564270240254
1145,decord,R6llTwEh07w.mp4,0.09893334389780647
1146,CV2,v_SoccerJuggling_g23_c01.avi,0.06299090319662355
1147,pyav,v_SoccerJuggling_g23_c01.avi,0.07554144280147738
1148,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.030349647800903767
1149,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.08737045869929716
1150,tv_vr,v_SoccerJuggling_g23_c01.avi,0.08714124420075678
1151,decord,v_SoccerJuggling_g23_c01.avi,0.06854276510421187
1152,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06857054900028743
1153,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03589849489508197
1154,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015090108499862254
1155,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03993941090302542
1156,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04048781479941681
1157,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.1056815835996531
1158,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04787070560269058
1159,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02111154890153557
1160,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008457238698611036
1161,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02379173249937594
1162,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.024212109699146823
1163,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05678448969847523
1164,CV2,SOX5yA1l24A.mp4,0.07718607010319829
1165,pyav,SOX5yA1l24A.mp4,0.22154730869806372
1166,pyav_notorgb,SOX5yA1l24A.mp4,0.12925141329760664
1167,tv_pyav,SOX5yA1l24A.mp4,0.26043233599630183
1168,tv_vr,SOX5yA1l24A.mp4,0.26164154689759017
1169,decord,SOX5yA1l24A.mp4,0.10901500949985347
1170,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.050665055599529295
1171,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.02473654489731416
1172,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.009536450199084357
1173,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.028941804403439166
1174,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.029104494798230008
1175,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07490380459930748
1176,CV2,WUzgd7C1pWA.mp4,0.07647208140115254
1177,pyav,WUzgd7C1pWA.mp4,0.26216952470131216
1178,pyav_notorgb,WUzgd7C1pWA.mp4,0.16993319400353357
1179,tv_pyav,WUzgd7C1pWA.mp4,0.30993052379926667
1180,tv_vr,WUzgd7C1pWA.mp4,0.3142627032008022
1181,decord,WUzgd7C1pWA.mp4,0.11005832190276124
1182,CV2,v_SoccerJuggling_g24_c01.avi,0.06283630419638939
1183,pyav,v_SoccerJuggling_g24_c01.avi,0.07754909019568004
1184,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.02561416860553436
1185,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.08492490429780446
1186,tv_vr,v_SoccerJuggling_g24_c01.avi,0.08433542490238324
1187,decord,v_SoccerJuggling_g24_c01.avi,0.0629832484992221
1188,CV2,R6llTwEh07w.mp4,0.07285293160239234
1189,pyav,R6llTwEh07w.mp4,0.25418283450417223
1190,pyav_notorgb,R6llTwEh07w.mp4,0.1680080634949263
1191,tv_pyav,R6llTwEh07w.mp4,0.28752082989667543
1192,tv_vr,R6llTwEh07w.mp4,0.2736552129033953
1193,decord,R6llTwEh07w.mp4,0.10090683680027723
1194,CV2,v_SoccerJuggling_g23_c01.avi,0.060842622799100354
1195,pyav,v_SoccerJuggling_g23_c01.avi,0.08380694160005078
1196,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.03442271359963343
1197,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09731114989845083
1198,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09596956829773262
1199,decord,v_SoccerJuggling_g23_c01.avi,0.06874212989932857
1200,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06610915519995615
1201,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03706696559675038
1202,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01717976149520837
1203,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04202552619972266
1204,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04241948089911603
1205,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.1098947872989811
1206,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0458275537006557
1207,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.019668884598650037
1208,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008492697501787915
1209,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.023782210098579525
1210,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02388314260169864
